Account,Airdrop,GnoOption,UserOption,Claiming on:
0xfc178c0e620e89fc5914576164f1e029b9a01f3b,99.81,0.00,0.00,Gnosis Chain
0xfc17a2c85598b4d9687ddbe94d2d5fd1f0d6c95b,99.81,0.00,0.00,Gnosis Chain
0xfc1a5d8987a86260a65c2a769295e5168c0efb12,99.81,0.00,0.00,Gnosis Chain
0xfc1b5411d72b8b5f95da27320aca7b7528d32c97,99.81,0.00,0.00,Gnosis Chain
0xfc1d6c26a93697d4a77e30dc56a442bb9fc1698d,99.81,0.00,0.00,Gnosis Chain
0xfc1ffafe5fb4dcf734f5d33fe6729b164a4f395b,99.81,0.00,0.00,Gnosis Chain
0xfc207feae47ba12af3fb550216393332b8b999df,"3,980.64",0.00,"5,760.37",Gnosis Chain
0xfc2098b31f7cd6e520836b699cdb98cb256beef4,99.81,0.00,0.00,Gnosis Chain
0xfc23e9f6b08f5eada76e1594da42de72c26dee66,39.90,39.90,0.00,Gnosis Chain
0xfc245b49eadc7af70e506edba87d605aeca768ac,99.81,0.00,0.00,Gnosis Chain
0xfc2519bd76ed2517f1a1f3168e638adc2be5a4c7,99.81,0.00,0.00,Gnosis Chain
0xfc25a1f058ef4affbafd0dba3d98b21167988cfe,99.81,0.00,0.00,Gnosis Chain
0xfc25b2479962f764627ced701bd309b52ba0cb5f,99.81,0.00,0.00,Gnosis Chain
0xfc26e0f48ed69f8b70afbf1789103c92d1506d22,99.81,0.00,0.00,Gnosis Chain
0xfc26f07c7369ef3f8b2212ea82822462c61a3a2e,99.81,0.00,0.00,Gnosis Chain
0xfc2726e73f860dceca12b20d393b8a64e8e07c91,99.81,0.00,0.00,Gnosis Chain
0xfc289a10535de45290b9355f4ebfa1126c0f7515,6.96,6.96,0.00,Gnosis Chain
0xfc2de1ee58402243bf1c4d28a94362d729202482,99.81,0.00,0.00,Gnosis Chain
0xfc3191d4d50d1be1113b57936ceabd6cbadc55b4,476.29,476.29,0.00,Gnosis Chain
0xfc31b8f2c61e42cfde2ff5f46bcbff95d1c6b4e8,31.58,31.58,0.00,Gnosis Chain
0xfc33d4910860258495f63cd79bb91354bf8bbb96,99.81,0.00,0.00,Gnosis Chain
0xfc354001bde2a19aee5389a30249df5f0ee06f24,5.17,5.17,0.00,Gnosis Chain
0xfc3551f3b51f27ca60efb25f45ed95d4e80e7071,"3,123.51",31.58,"2,304.15",Gnosis Chain
0xfc389be2f595c0b1936e2f1238193a36c4e45fa7,99.81,0.00,0.00,Gnosis Chain
0xfc39973502db9d9da8af10db997755cd31f61cb2,99.81,0.00,0.00,Gnosis Chain
0xfc3b524b3ab38f205f1b3d5eacbb07fb3a3da9eb,31.58,31.58,0.00,Gnosis Chain
0xfc3cfea5b33dd0f86d97323607c66b8e404884d6,"2,985.48",0.00,"2,304.15",Gnosis Chain
0xfc3e1d611559b499d31a906ad099e2d7ecf2350a,5.98,5.98,0.00,Gnosis Chain
0xfc401e8515ae2f56af07bcadc69fa05ade92e07f,10.08,10.08,0.00,Gnosis Chain
0xfc4058bbf87c394553b2591ef3a4d1332c0e9124,99.81,0.00,0.00,Gnosis Chain
0xfc4214e2ed57ab7b0ffd5f376cf5d31512222db3,15.17,15.17,0.00,Gnosis Chain
0xfc427d3112ccef24dce7fda59238aceca2b8105a,103.64,3.83,0.00,Gnosis Chain
0xfc451fc713435cd4d4892350e1517a4b2695e03b,99.81,0.00,0.00,Gnosis Chain
0xfc4643dc1d9f8a7461a3601dbca249886c897507,99.81,0.00,0.00,Gnosis Chain
0xfc46df6853544176a8bb6e53ebca8232c3b7e329,99.81,0.00,0.00,Gnosis Chain
0xfc47da77d3dae0c9395516805e81cc7c689b21bd,"7,961.28",0.00,"11,520.74",Gnosis Chain
0xfc4a74a46cdf1c6ba1e48093958f3e57b6f7115a,99.81,0.00,0.00,Gnosis Chain
0xfc4b2a62a06cb2e1c6a743e9ae327bb16977e4c1,43.39,43.39,0.00,Gnosis Chain
0xfc4c012d9da506aad5c39acf9f6574c0bc1c82ed,99.81,0.00,0.00,Gnosis Chain
0xfc4c4f751e3df17b8aa0c3200d51908a90de1995,99.81,0.00,0.00,Gnosis Chain
0xfc4f339b329d45841fa079c721e037adcc00df56,"2,045.01","2,045.01",0.00,Gnosis Chain
0xfc4f7c11f8a137b74d09f6911da71bd2ac55d38b,99.81,0.00,0.00,Gnosis Chain
0xfc50cb4edad68e89f8ef9d4a6102612a7fa357b4,995.16,0.00,"1,152.07",Gnosis Chain
0xfc51c423c55cffb687202caf59b715af6d6f59ec,"1,095.58",100.42,"1,152.07",Gnosis Chain
0xfc52708c74dd98fa0e0cfb7f2d7c7fde8063385a,99.81,0.00,0.00,Gnosis Chain
0xfc5429e7496a628182eb25b63142e56700f9da55,99.81,0.00,0.00,Gnosis Chain
0xfc5480d57c7dbff406bc8ad7044bdae7a8fedecb,"7,961.28",0.00,"11,520.74",Gnosis Chain
0xfc565cf7e9ef36bde2898fe008d307e17d7c1b94,3.16,3.16,0.00,Gnosis Chain
0xfc566e365b9bddd5bedacd3516b422fe484b3edb,99.81,0.00,0.00,Gnosis Chain
0xfc58f7a3ba25d95dce1beaf3aa69512752b298b6,99.81,0.00,0.00,Gnosis Chain
0xfc5950f891cfb69f1905573e88b59700be087acc,99.81,0.00,0.00,Gnosis Chain
0xfc5b70da1ba5f8951007eacb9050ef694d802a22,14.69,14.69,0.00,Gnosis Chain
0xfc5be65e67bf016e414db1655133529033f0fa15,"4,832.26",0.00,"5,760.37",Gnosis Chain
0xfc5cc7832b2c0938fe698d1bbd68d578a114be09,99.81,0.00,0.00,Gnosis Chain
0xfc5d9b94502ab664385cee3b591aa0dda6ed2193,995.16,0.00,"1,152.07",Gnosis Chain
0xfc6000629a079d878d7386fb2ee37d9cd0f82d93,97.58,97.58,0.00,Gnosis Chain
0xfc60c5106c420bccf272af777368a61e9cfaf10e,99.81,0.00,0.00,Gnosis Chain
0xfc60e8ca6e9473e82748eb0f5bac56129159ec32,8.78,8.78,0.00,Gnosis Chain
0xfc61093e2a138482cb51af78344b989037e583d1,99.81,0.00,0.00,Gnosis Chain
0xfc6308fc3c616b19f6cfff569dac6b363f6e7b24,99.81,0.00,0.00,Gnosis Chain
0xfc6330ead241fee2d57035a0d988e0318f4eb09f,99.81,0.00,0.00,Gnosis Chain
0xfc635e85cdc207e793ee8e46ba3856a282c68417,99.81,0.00,0.00,Gnosis Chain
0xfc64382c9ce89ba1c21692a68000366a35ff0336,"7,961.28",0.00,"11,520.74",Gnosis Chain
0xfc64410a03b205b995a9101f99a55026d8f1f1da,"3,074.40",88.92,"2,304.15",Gnosis Chain
0xfc65f033656fec14b072576484ef870a51695332,16.10,16.10,0.00,Gnosis Chain
0xfc6674fcbe546f130d0635a06e1552463e35d552,4.11,4.11,0.00,Gnosis Chain
0xfc67418ff4ffb7f39769587bfd425d750b9f0663,403.36,403.36,0.00,Gnosis Chain
0xfc687213217df159617071c82099d36db8183e1f,99.81,0.00,0.00,Gnosis Chain
0xfc695502b6e11656fa7c1726a5abb057820df442,99.81,0.00,0.00,Gnosis Chain
0xfc6a3d6878c0eb81249b2d237842578098835699,99.81,0.00,0.00,Gnosis Chain
0xfc6a6410692d92a67dcfa7f8bf523887d89ffbdc,99.81,0.00,0.00,Gnosis Chain
0xfc6a74047f2ccb526050ba6786a5c6b17328e255,99.81,0.00,0.00,Gnosis Chain
0xfc6c15614661f3ead5e867b757aa4357e9b63da8,31.27,31.27,0.00,Gnosis Chain
0xfc6d36f2dbf8e7462c2a7e972b6557dfe7257931,5.76,5.76,0.00,Gnosis Chain
0xfc6ea9dcd5accdcc9208891acf017465f1203634,99.81,0.00,0.00,Gnosis Chain
0xfc6ed9b559082d949ed2abfc7eae119f56ba2879,115.18,15.37,0.00,Gnosis Chain
0xfc7092d1e9133ff09607a9eff4edaf87bd4e1800,99.81,0.00,0.00,Gnosis Chain
0xfc715e243d254c428308fbed68a5af34f0b0f22f,"1,101.61",0.00,"1,152.07",Gnosis Chain
0xfc7229c616773f274d96e1ef2d95df1326a915fb,6.06,6.06,0.00,Gnosis Chain
0xfc7291e835409d4a1d66e6e2dab50a447212f3cd,99.81,0.00,0.00,Gnosis Chain
0xfc72e69ae454145762bf1858a0ccb4e1485b660b,99.81,0.00,0.00,Gnosis Chain
0xfc72fac850a5aa9bf0b309e0e68f27cdf4531ff8,99.81,0.00,0.00,Gnosis Chain
0xfc73ef6f166f60810837e14a4876c1f91b56b8a7,14.11,14.11,0.00,Gnosis Chain
0xfc755a4ff94318491a2075563276357f13c92ab5,30.37,30.37,0.00,Gnosis Chain
0xfc757153bfc9b0349c2cdcce5f4df1d4cd60cbb7,4.51,4.51,0.00,Gnosis Chain
0xfc761113195831279bbebc5652b2488f89762dd8,99.81,0.00,0.00,Gnosis Chain
0xfc788eaabc7597672688a27c26b643f821723a7a,"7,961.28",0.00,"11,520.74",Gnosis Chain
0xfc78fc677c86ac09ed8c1a9b1924ef505eaab991,99.81,0.00,0.00,Gnosis Chain
0xfc7b666c6cabf3f7ce3d996975beb4451825e5bc,106.45,0.00,0.00,Gnosis Chain
0xfc7c3f337040485333bd1dff2a08c565386d8bc7,99.81,0.00,0.00,Gnosis Chain
0xfc7d36f09f0610ca72457aaa85e933ed07629b5f,99.81,0.00,0.00,Gnosis Chain
0xfc805948bb4bbdc1f1f0ae692ce281780ffd2a4f,99.81,0.00,0.00,Gnosis Chain
0xfc80cb154204b332712416763f86fc03f5a06b5f,99.81,0.00,0.00,Gnosis Chain
0xfc80f1b1a61ea1a78bd323a753000ac2535b1c61,99.81,0.00,0.00,Gnosis Chain
0xfc80f38d808cf59c9dbdc1141054b4e03cb72c73,99.81,0.00,0.00,Gnosis Chain
0xfc823858a6a2b778917f27a9482a7f996122f597,106.45,0.00,0.00,Gnosis Chain
0xfc834df4f611fc21d3df78cae098eb7845abdf59,99.81,0.00,0.00,Gnosis Chain
0xfc835ac1cb145a12052b7abd26a5024f4a076f7b,99.81,0.00,0.00,Gnosis Chain
0xfc860cc4f352186f60c890f1e4f07575d6095072,951.43,0.00,0.00,Gnosis Chain
0xfc861a9501598ad62638133d3a8b93601126aebd,99.81,0.00,0.00,Gnosis Chain
0xfc8715089301861860b36dd908d674273d7e0063,99.81,0.00,0.00,Gnosis Chain
0xfc8922b86d48f22d4ece91aaf516b72de71f6de2,209.18,209.18,0.00,Gnosis Chain
0xfc8acf3cbbf75fb0e53ccecea657b31723be51fd,958.08,0.00,0.00,Gnosis Chain
0xfc8adaec6aa6aca1c783f1f58f18b6e83cfd9379,99.81,0.00,0.00,Gnosis Chain
0xfc8b2ac75f30ad99d3d001bc4ebe275d8b6b23a1,99.81,0.00,0.00,Gnosis Chain
0xfc8d92aacaf1e23777222f62914bef880b8c754e,99.81,0.00,0.00,Gnosis Chain
0xfc8da08471cf55f6ca2dc6bd6bfac287450e8011,132.88,33.08,0.00,Gnosis Chain
0xfc9229e9ee6758be500fd04ef5a4c65c03389703,21.54,21.54,0.00,Gnosis Chain
0xfc9356ba33122196be68ebf3d210434a71162a85,"2,985.48",0.00,"2,304.15",Gnosis Chain
0xfc93f828ba88b99cdc773220b832b6b3927e6954,206.26,0.00,0.00,Gnosis Chain
0xfc953186f94c4a078e24ed5976a6661d92bd44cb,99.81,0.00,0.00,Gnosis Chain
0xfc978392d05ea1aef830daf5ee96508edc24884f,99.81,0.00,0.00,Gnosis Chain
0xfc98fbe38b053292e46941bee24abc014ab458ec,106.45,0.00,0.00,Gnosis Chain
0xfc99d3224b50a94a96d424050caf384e4a80b0bd,99.81,0.00,0.00,Gnosis Chain
0xfc9a146cde25ac501b206987fb802294d33868a0,3.43,3.43,0.00,Gnosis Chain
0xfc9a881634881e10fdf049fea5f4c405b5e4bdda,99.81,0.00,0.00,Gnosis Chain
0xfc9b5ecad897d40d1a1f18a99cbf5bab3919748f,26.75,26.75,0.00,Gnosis Chain
0xfc9b99d047faa86a525bdd0805e74cf4d2355169,99.81,0.00,0.00,Gnosis Chain
0xfc9c172aaac4b91d0ab3e03462db3a52a5522285,99.81,0.00,0.00,Gnosis Chain
0xfc9c4c0e17c3a3139a77d86282ecf18687c14780,"1,846.78",0.00,"1,152.07",Gnosis Chain
0xfc9c951c634840e5347bc430253eb21794b0eebb,206.26,0.00,0.00,Gnosis Chain
0xfc9ff8bdd14b7fae379b4967d9c5501bc551be14,99.81,0.00,0.00,Gnosis Chain
0xfca0041a979a804651aabce620e1a79ba0de2b0a,99.81,0.00,0.00,Gnosis Chain
0xfca133cb0870b90be2007b75c91da0898f3f1420,106.45,0.00,0.00,Gnosis Chain
0xfca32b89d0981e69c8dadcdcc0668b0e01c810cf,99.81,0.00,0.00,Gnosis Chain
0xfca5a27d4cff104fc276897ca3f32cfedc6f50ba,99.81,0.00,0.00,Gnosis Chain
0xfca5bdce638fb8b80438bdb41f5cedcaa8893bc7,164.46,164.46,0.00,Gnosis Chain
0xfca77ea5492a725239641ce4412fcdfb4a2fe595,99.81,0.00,0.00,Gnosis Chain
0xfca7cd2dae34ee925c3040d44242ab3aec5888d8,99.81,0.00,0.00,Gnosis Chain
0xfca8a9b2b7919b7ac1e86fe536b24bcc5a0599e2,16.98,16.98,0.00,Gnosis Chain
0xfca8d3009d79a6e73edb323ac4e9ca6850185a77,66.12,66.12,0.00,Gnosis Chain
0xfca933846ce8ca0df64528aa4b3534afe990f3a4,106.45,0.00,0.00,Gnosis Chain
0xfca9a5c4144238a3f7d407a760d8123853647c82,"3,980.64",0.00,"5,760.37",Gnosis Chain
0xfcaa3e25e539778edbe28c52483b31f4831708c5,99.81,0.00,0.00,Gnosis Chain
0xfcadfd7eceee04868e90c5a9da3d2898d6fedc92,126.01,126.01,0.00,Gnosis Chain
0xfcae09f55dd89dd3b48aace2312bdeffab89a951,995.16,0.00,"1,152.07",Gnosis Chain
0xfcb11f4f6749dd517aaa9f38035fecc1fd91291d,719.75,619.94,0.00,Gnosis Chain
0xfcb1c3adc47b6825d528884144c48bc95d7a5c1c,99.81,0.00,0.00,Gnosis Chain
0xfcb2060fff48c9e7f0d57e37d6ec8401286fcf3a,3.16,3.16,0.00,Gnosis Chain
0xfcb250f4a336f48feeb0443160dd03173c6ec75e,99.81,0.00,0.00,Gnosis Chain
0xfcb3c05907184051646c547345f97ae1652d008a,99.81,0.00,0.00,Gnosis Chain
0xfcba2b176dbee8d89e7114061fbeced92fe9f5db,"8,084.76","8,084.76",0.00,Gnosis Chain
0xfcba4ae8f19a06e240ad94509d0ba1c4f5c21259,106.45,0.00,0.00,Gnosis Chain
0xfcbad82e358ab4ac864825aef48e6443c15e938d,99.81,0.00,0.00,Gnosis Chain
0xfcbc17ab69739d4314d29daff4540186176dc166,995.16,0.00,"1,152.07",Gnosis Chain
0xfcbc416be97c0caec3a6cddc53edbb40f49d05ac,798.62,698.81,0.00,Gnosis Chain
0xfcbc58b1ced0f5e27a14b4ef3ff7be1225c7c1db,99.81,0.00,0.00,Gnosis Chain
0xfcbc68c151a83b777992e1b3f246dd3629e3e003,99.81,0.00,0.00,Gnosis Chain
0xfcbe1e8576d0c89460a126a7f02b795939fd57cc,99.81,0.00,0.00,Gnosis Chain
0xfcc12eaf81fd947efa3957aa79f544f2a4d8dd4d,206.26,0.00,0.00,Gnosis Chain
0xfcc23be9650c15782a8357abdbfc1cdce0f31a40,99.81,0.00,0.00,Gnosis Chain
0xfcc34cb29ff87186ec256a1550eb8c06df6d8199,99.81,0.00,0.00,Gnosis Chain
0xfcc3b1a1f8b37d2e27991deffd69239225c8bc09,99.81,0.00,0.00,Gnosis Chain
0xfcc3d534b11c4d9f59095197c075ee7ea54e4c27,99.81,0.00,0.00,Gnosis Chain
0xfcc429c00a5d2d6b2f3b12ec0ff3c983e8e786a6,99.81,0.00,0.00,Gnosis Chain
0xfcc8aa983d19e5872d6a762222550d750bd4815f,233.99,134.18,0.00,Gnosis Chain
0xfcc9aacc13990e2e3f0a003083706d10af6ebdc4,995.16,0.00,"1,152.07",Gnosis Chain
0xfcca8b34c2699788fb92deef1394775ac00b75bc,99.81,0.00,0.00,Gnosis Chain
0xfccbb900d52f6d6aaca2f3a3031ddd3b85185eff,99.81,0.00,0.00,Gnosis Chain
0xfccc171b4a1f23bf860680b3aafbbc94d1e70ef6,99.81,0.00,0.00,Gnosis Chain
0xfccd02660f1dfb2ce9d0f12e113da9a7aae8c071,99.81,0.00,0.00,Gnosis Chain
0xfccd2f12cc02ca364c1d7372fac519aa6b161ff6,107.07,7.26,0.00,Gnosis Chain
0xfccd9f01574a953e264ce4af74b21fe9591e2a52,505.55,505.55,0.00,Gnosis Chain
0xfcced3588f2013cdd71b257d0a9f0e2c8051c867,315.81,315.81,0.00,Gnosis Chain
0xfccf4d4d295de5a008c0999a347444d4a087aa1a,99.81,0.00,0.00,Gnosis Chain
0xfccfbd07f36bb2381b96a14ea54c03e924e50011,99.81,0.00,0.00,Gnosis Chain
0xfcd03df35c16ee13f8b7a1c2de48fe7d740da3ec,106.45,0.00,0.00,Gnosis Chain
0xfcd05ed62ab38b82e6f19c2d063cd064a1ec6b98,99.81,0.00,0.00,Gnosis Chain
0xfcd0845cbac7e7af231573cdc8767a11e837a868,99.81,0.00,0.00,Gnosis Chain
0xfcd0b0cc0b8447c9af3e284323b7c652838c2573,99.81,0.00,0.00,Gnosis Chain
0xfcd134aa6567e6c28b342c575199376e491841be,99.81,0.00,0.00,Gnosis Chain
0xfcd4201354ab97671d2e55566169caac8cf2f0ba,528.89,528.89,0.00,Gnosis Chain
0xfcd5afb4ac7cca0fef6dcc7a413b51be244fba1d,99.81,0.00,0.00,Gnosis Chain
0xfcd5d688861ae75bae5a7bf5904443320ab243a7,99.81,0.00,0.00,Gnosis Chain
0xfcd6d20d763510494f3970cbfb4120178260c895,99.81,0.00,0.00,Gnosis Chain
0xfcd7842b2a1924d07d9c16102e817930a2f52a3b,99.81,0.00,0.00,Gnosis Chain
0xfcd942a3ef69858f8926aeb4a985f0ce4f2f2147,"1,034.35",39.19,"1,152.07",Gnosis Chain
0xfcd95820d3358c006d39e6b5edbf2b61ee83ab2b,99.81,0.00,0.00,Gnosis Chain
0xfcd99168a42ee6b519e1ba45ec100d1f15f7db70,99.81,0.00,0.00,Gnosis Chain
0xfcd9c069aa0708ce6447b99dc89d82c9f161bdb0,3.61,3.61,0.00,Gnosis Chain
0xfcdacf993baed5254c0b256a5c45834b088322a3,"8,812.90",0.00,"11,520.74",Gnosis Chain
0xfcdba741bd952217212b31544484866b3583efd4,106.45,0.00,0.00,Gnosis Chain
0xfcdc5637bf0181fad5927e5cb1864c8db4707c69,99.81,0.00,0.00,Gnosis Chain
0xfcdc6d5f3b7690b72c7accf7a7b2da4f6ce75e3c,412.08,412.08,0.00,Gnosis Chain
0xfcdcba1dfc197fb2ee36339df561a5ead5efa8c4,99.81,0.00,0.00,Gnosis Chain
0xfcdce0a0904ea24005b78e673e04039ac8adb345,99.81,0.00,0.00,Gnosis Chain
0xfcde590950b14804e5eec0ee07a80a36b60df6f8,99.81,0.00,0.00,Gnosis Chain
0xfcdead9150485f5633ccce973d56f956aee0121d,99.81,0.00,0.00,Gnosis Chain
0xfce1142d0ca911a824ac24fdb967978d844ce0b5,7.71,7.71,0.00,Gnosis Chain
0xfce2ddbbe54363b321eb10486e7c19ebb173a63a,"1,772.67","1,772.67",0.00,Gnosis Chain
0xfce32053aec1ef856bb41dea916a8e327305a623,99.81,0.00,0.00,Gnosis Chain
0xfce3c0d1525d248a52155aaa1390807ff1f80cd9,99.81,0.00,0.00,Gnosis Chain
0xfce86916f8c173926533e1f66e1d9209a13276b6,99.81,0.00,0.00,Gnosis Chain
0xfcea218a4e822b11ced8a6fa105a455708176aad,99.81,0.00,0.00,Gnosis Chain
0xfceac7a1c25fc86b64071c290b3301db36889457,6.98,6.98,0.00,Gnosis Chain
0xfceb39b3a51b0d883fc025ac8341c5787eb78b34,99.81,0.00,0.00,Gnosis Chain
0xfcee7c01cd9e25339236da143eedb20c3fad2278,998.32,3.16,"1,152.07",Gnosis Chain
0xfceebe5c5aadcd068e78c2052feeeddff69c3529,99.81,0.00,0.00,Gnosis Chain
0xfceebfc42775d38427c4078a9d1a8160b6ff9a2e,99.81,0.00,0.00,Gnosis Chain
0xfcef316a97c80371fa56984e961f6176bde7c6da,3.67,3.67,0.00,Gnosis Chain
0xfcef4037f61be8a7e0ff48d23b1052285aac8a95,106.45,0.00,0.00,Gnosis Chain
0xfcf2f5f7e1b0487eb260d0dea19ea766f2cc46ee,99.81,0.00,0.00,Gnosis Chain
0xfcf48cb9eee63c739d1b801a291b0ff2115712a8,99.81,0.00,0.00,Gnosis Chain
0xfcf539d32049a7633963cfd8833c0edc5032c26f,995.16,0.00,"1,152.07",Gnosis Chain
0xfcf770e9b83a2841ca6d724993b52199092ee31f,106.45,0.00,0.00,Gnosis Chain
0xfcf781a4c15edf632c6fbbbd6cf61e3190aae647,31.58,31.58,0.00,Gnosis Chain
0xfcf7954fc5a437b6f88379bdc54fbdf5536f8213,106.45,0.00,0.00,Gnosis Chain
0xfcf7ac816bed302829847dc03bc1c03ba53c5c96,99.81,0.00,0.00,Gnosis Chain
0xfcf81e1e356cc08dab2f17bce10ef93b53ab91f1,33.71,33.71,0.00,Gnosis Chain
0xfcf886f44293e3ec8dc38a1b4a90154572ca9d52,106.45,0.00,0.00,Gnosis Chain
0xfcf8c733bd25f776f9c43ece02334f63941297ab,249.01,249.01,0.00,Gnosis Chain
0xfcfa4369eaa965ac4e36f1dd9fd2852c6542b0f7,995.16,0.00,"1,152.07",Gnosis Chain
0xfcfc4f2fb436584673f547ec1496784c28864f7e,99.81,0.00,0.00,Gnosis Chain
0xfcfcb5416f1d9fc5a2d4c9d524dc385604ffd0d6,99.81,0.00,0.00,Gnosis Chain
0xfcfea781e5652b5cee1c0693429b246885227f83,212.91,0.00,0.00,Gnosis Chain
0xfd006ae2d51c89bf1becd14051107055fc9d0141,8.36,8.36,0.00,Gnosis Chain
0xfd019e267058f5ba73daabe70feedd610c62d0e3,99.81,0.00,0.00,Gnosis Chain
0xfd02773bf57117c269be3e8a9a7fd5eecf2329d1,99.81,0.00,0.00,Gnosis Chain
0xfd02c93634cf7339a65f691f918e1cc38d81cd26,99.81,0.00,0.00,Gnosis Chain
0xfd048b62d9b307126b15657bcf57d61aa6b48b99,"2,985.48",0.00,"2,304.15",Gnosis Chain
0xfd060dd8dd5a34fc7e9a188a82c72cbb04d77368,206.26,0.00,0.00,Gnosis Chain
0xfd0623a835e3663f03e73c208566bd9e90e475cb,99.81,0.00,0.00,Gnosis Chain
0xfd081e035af27eb39ed875ec818b3347d72ef88d,105.03,105.03,0.00,Gnosis Chain
0xfd0903cc83f591a7c9da4caad88598e39b723668,99.81,0.00,0.00,Gnosis Chain
0xfd0a88c5cc30dbc5b577b0caa86b2e1bd785b222,99.81,0.00,0.00,Gnosis Chain
0xfd0b271c54637cbe3c041f5b5aa7efcb21d1a581,158.78,158.78,0.00,Gnosis Chain
0xfd13b5901f1f63f5b553fb8266b4d9e983856fcb,99.81,0.00,0.00,Gnosis Chain
0xfd1496365b0a46a0de6f221eb94c96c6be62d1ac,851.62,0.00,0.00,Gnosis Chain
0xfd18ef8cad226fe63ccc55e4246cd6c4e8161c7e,53.23,0.00,0.00,Gnosis Chain
0xfd19276756130aaabd95db2545ac54c65a09b6c4,99.81,0.00,0.00,Gnosis Chain
0xfd1c30adb0fe2f3bcb811054fcdd7cbbb26e2129,99.81,0.00,0.00,Gnosis Chain
0xfd215f007a786bbe5d9879e4ed7642699678c2ce,99.81,0.00,0.00,Gnosis Chain
0xfd2474642e1af57b05cd33dc0211f07e590a2231,99.81,0.00,0.00,Gnosis Chain
0xfd24c5bb8b24082269e41290e5020a00d3d79655,99.81,0.00,0.00,Gnosis Chain
0xfd2607357abcd4709282abccb4f4bf7d4e478ced,99.81,0.00,0.00,Gnosis Chain
0xfd26de11cb7bf17ae55b56e417663cfdfee02e95,19.94,19.94,0.00,Gnosis Chain
0xfd282d9f4d06c4bdc6a41af1ae920a0ad70d18a3,99.81,0.00,0.00,Gnosis Chain
0xfd28eb42b43745a6a87e82c85215b3059fada570,6.29,6.29,0.00,Gnosis Chain
0xfd2938c85530dda11bb9efd08b12283d62664764,31.04,31.04,0.00,Gnosis Chain
0xfd296c288d0a51bbeaf7f6ca0e5cfb3e7aa22dfb,99.81,0.00,0.00,Gnosis Chain
0xfd29f4a721f75e4675caade2f0aedec6507d7c30,99.81,0.00,0.00,Gnosis Chain
0xfd2a38dc959a7a108a7f6ac22d8db7ec3523afe0,27.07,27.07,0.00,Gnosis Chain
0xfd2aa9f7e852b81b6bc4d136ddb3f712d790391d,99.81,0.00,0.00,Gnosis Chain
0xfd2abf471f0412c35ded073104094ac1fd429243,99.81,0.00,0.00,Gnosis Chain
0xfd2c735a5b56acf71c864e85ddffc4753eed211f,99.81,0.00,0.00,Gnosis Chain
0xfd2de1e6008d29286f780c3ee561b297625a8538,99.81,0.00,0.00,Gnosis Chain
0xfd2ee19a408c87f68ca8881bcc218707777c1b72,99.81,0.00,0.00,Gnosis Chain
0xfd2fcf2c384a8005b77df30c9f9e1c879fd1d74b,94.43,94.43,0.00,Gnosis Chain
0xfd32641f936acbf756fdcc354715037a36dfb2f8,99.81,0.00,0.00,Gnosis Chain
0xfd328a9af8ee715d1e3563c0383c0306a1cb22cb,17.05,17.05,0.00,Gnosis Chain
0xfd335146ae29b6479c113029483c5665742ee3e5,"1,067.75",3.22,0.00,Gnosis Chain
0xfd340674837a0e75efc0b5659f65d29d8c73cde8,99.81,0.00,0.00,Gnosis Chain
0xfd3414fd643023d73457a7bfd628959e0f55cc97,99.81,0.00,0.00,Gnosis Chain
0xfd350d24087db7ef3d730ea57f04bbde7f95786d,31.58,31.58,0.00,Gnosis Chain
0xfd35624baf2f0b3755b7cfbefec7bf62f9761702,99.81,0.00,0.00,Gnosis Chain
0xfd37f4625ca5816157d55a5b3f7dd8dd5f8a0c2f,10.23,10.23,0.00,Gnosis Chain
0xfd3ac4147b8faf141f94843e07e8f37c59b6f6e5,63.16,63.16,0.00,Gnosis Chain
0xfd3b58c6d17077caa9f500e427ddb00e2b4dddbc,99.81,0.00,0.00,Gnosis Chain
0xfd443cfd21172cd5bda7b754c2fb64819efa74f6,"3,980.64",0.00,"5,760.37",Gnosis Chain
0xfd458d9080e6096c00c79adf86ad9cea4a430e3b,"7,961.28",0.00,"11,520.74",Gnosis Chain
0xfd47bae98581b759aaf0ef477a42bfd363a15a19,99.81,0.00,0.00,Gnosis Chain
0xfd48d6b5bca2a532310778f441e9d821ea64a284,6.26,6.26,0.00,Gnosis Chain
0xfd490cf856122be05ad6255be836e46a41f6d63c,99.81,0.00,0.00,Gnosis Chain
0xfd49b0054dedcc716aea9f8157f5372b86480463,140.49,40.68,0.00,Gnosis Chain
0xfd4b5a146b19fbbbd2196b897159b9a619f2bdab,99.81,0.00,0.00,Gnosis Chain
0xfd4c24aa4e83fcdbdfac3e6ab43c1f0a5f50aa59,10.36,10.36,0.00,Gnosis Chain
0xfd4d06f286a53607d1ff855dfb1184fd2d6866ac,99.81,0.00,0.00,Gnosis Chain
0xfd4d22091f463ef6c80deadcb581ed0be870c4c8,99.81,0.00,0.00,Gnosis Chain
0xfd4e78e673387eada067be94038e02b33e1aaee5,99.81,0.00,0.00,Gnosis Chain
0xfd4f24676ed4588928213f37b126b53c07186f45,"3,980.64",0.00,"5,760.37",Gnosis Chain
0xfd503bb76d12d700d02df9bc693dd083684bc2f4,99.81,0.00,0.00,Gnosis Chain
0xfd50ef9cad6458539353e4ceffbe802c780295ea,99.81,0.00,0.00,Gnosis Chain
